# n_datapoints (per type)  : 10000 
# steps/maturity : 200 
# n_paths/option : 15000 
# Stock price : (90, 110) 
# Strike price : (0.4, 1.6) 
# Maturity : (1, 60) 
# Interest_rate : (0.01, 0.035) 
# Volatility : (0.01, 0.2) 
# Seed values : 41 
# Seed paths : 72 
# Forward pricing : True 
stock_price,strike_price,strike_price_percent,interest_rate,volatility,maturity,call/put,opt_standard,opt_asianmean,opt_lookbackmin,opt_lookbackmax,opt_exact_standard
102.43632907779724,128.9035069910581,1.2349850587804319,0.018763818952126695,0.15390066436350958,1,C,0.637157577418421,4.110351200146454,12.374232556077114,0.0,0.6825466959837279
102.43632907779724,128.9035069910581,1.2349850587804319,0.018763818952126695,0.15390066436350958,1,P,24.599938210445583,3.1289019369867015,0.0,11.380079910801125,24.753553505581593
105.08342230805208,132.93912668109067,0.9001331016462462,0.026180725562490126,0.038515023863063456,13,C,12.371440332287907,16.04551993559039,32.35471627560585,0.0,12.28397737032094
105.08342230805208,132.93912668109067,0.9001331016462462,0.026180725562490126,0.038515023863063456,13,P,1.835148628998309,0.05135426889685547,0.0,2.8420249413784187,1.7896219160181133
93.88195937009732,58.611792143352766,0.5836512589440623,0.03367464977462895,0.1881715644172332,2,C,39.601107102277496,7.3885094099301405,20.600186845118113,0.0,39.23875994717228
93.88195937009732,58.611792143352766,0.5836512589440623,0.03367464977462895,0.1881715644172332,2,P,0.13492075065258968,4.116888653968121,0.0,17.07789235921307,0.15112435556756076
101.58852312481243,107.39271545654134,0.8434686786155865,0.013282017436474142,0.020620830660802048,17,C,15.961371693171325,10.679192921186052,21.755663062448026,0.0,15.96869098840179
101.58852312481243,107.39271545654134,0.8434686786155865,0.013282017436474142,0.020620830660802048,17,P,0.06615268917840086,0.016909799672713794,0.0,1.5254864302710265,0.06690522618385941
104.77182913329793,271.7303535510496,1.0179992798464217,0.026719602481923378,0.08538820631945757,35,C,19.83919813627312,36.91686725750839,68.65219861806946,0.0,20.1503784801832
104.77182913329793,271.7303535510496,1.0179992798464217,0.026719602481923378,0.08538820631945757,35,P,22.04874412213507,0.5495933166006374,0.0,13.736909399784677,22.036195952774925
