# n_datapoints (per type)  : 10 
# steps/maturity : 100 
# n_paths/option : 15000 
# Stock price : (90, 110) 
# Strike price : (0.4, 1.6) 
# Maturity : (1, 60) 
# Interest rate : (0.01, 0.035) 
# Start Volatility : (0.01, 0.1) 
# Long term volatility : (0.01, 0.1) 
# Rate of mean reversion : (1.4, 2.6) 
# Volatility of volatility stock : (0.45, 0.75) 
# Correlation (brownian motions) : (-0.85, -0.5) 
# Seed values : 45 
# Seed paths : 76 
# Forward pricing : False 
stock_price,strike_price,strike_price_percent,interest_rate,maturity,start_vol,long_term_vol,rate_reversion,vol_of_vol,correlation,call/put,opt_standard,opt_asianmean,opt_lookbackmin,opt_lookbackmax
90.97044001812891,142.9331173261411,1.5712039789810501,0.030471835689134412,12,0.05119641923145819,0.07675787151645487,2.5808438780458705,0.5063237184452789,-0.520893378299282,C,30.203000351913385,26.08046109704145,58.529733615727984,0.0
90.97044001812891,142.9331173261411,1.5712039789810501,0.030471835689134412,12,0.05119641923145819,0.07675787151645487,2.5808438780458705,0.5063237184452789,-0.520893378299282,P,38.213433702784,11.045568915290522,0.0,56.00298649302656
92.3190142299589,85.7308585593999,0.9286370665294535,0.03307873847569173,4,0.03267551798123997,0.0870282164515266,1.8828455407468216,0.4920575446283183,-0.8362030689898068,C,28.818304071345977,14.898025945183909,39.22258724799206,0.0
92.3190142299589,85.7308585593999,0.9286370665294535,0.03307873847569173,4,0.03267551798123997,0.0870282164515266,1.8828455407468216,0.4920575446283183,-0.8362030689898068,P,10.891798806104577,8.533027255457188,0.0,30.643111043653402
93.26648896416533,112.63622252144282,1.2076815989580103,0.011863519629038666,31,0.06016894324138683,0.020973904789131914,2.214554449198765,0.5389162322044626,-0.593408174797958,C,34.30423002181318,23.649851324765596,55.78321904631588,0.0
93.26648896416533,112.63622252144282,1.2076815989580103,0.011863519629038666,31,0.06016894324138683,0.020973904789131914,2.214554449198765,0.5389162322044626,-0.593408174797958,P,19.28118479040272,8.743887681274837,0.0,43.17772416009799
102.54783365408852,76.66730447747601,0.7476248083025139,0.015622402050236447,33,0.019921719003915924,0.016024444406951444,1.477006755159311,0.47843089744638384,-0.7940131491610799,C,59.59945068376728,27.975854998507657,62.378972811309104,0.0
102.54783365408852,76.66730447747601,0.7476248083025139,0.015622402050236447,33,0.019921719003915924,0.016024444406951444,1.477006755159311,0.47843089744638384,-0.7940131491610799,P,4.031445630885236,6.09391214766513,0.0,30.128524003072744
107.1236409719125,108.37051953760084,1.0116396208565697,0.027659287115199903,32,0.07539734766772217,0.026555678727177727,1.9326489513001117,0.5975289471096068,-0.8275187399960253,C,69.97569891584956,42.36218539491384,82.30908958888368,0.0
107.1236409719125,108.37051953760084,1.0116396208565697,0.027659287115199903,32,0.07539734766772217,0.026555678727177727,1.9326489513001117,0.5975289471096068,-0.8275187399960253,P,6.037894219208514,5.458097155710902,0.0,34.646196666193426
103.00204842175106,55.10126252989947,0.5349530749551936,0.012764136419312783,22,0.037906654376460014,0.025495013557578834,1.6485099539295218,0.7472336109685946,-0.6944073365676977,C,65.14077086318419,22.8625343050776,56.777050865648526,0.0
103.00204842175106,55.10126252989947,0.5349530749551936,0.012764136419312783,22,0.037906654376460014,0.025495013557578834,1.6485099539295218,0.7472336109685946,-0.6944073365676977,P,3.5171592835786853,9.425765389408394,0.0,38.23767047176494
99.40701496807571,96.84855332224495,0.9742627655940337,0.020169813452207343,5,0.05064998739818983,0.06996992241011209,2.17938314039316,0.4983836462164292,-0.6548626191621081,C,26.835883026529956,14.957901567474515,41.1247167345503,0.0
99.40701496807571,96.84855332224495,0.9742627655940337,0.020169813452207343,5,0.05064998739818983,0.06996992241011209,2.17938314039316,0.4983836462164292,-0.6548626191621081,P,15.680854709526436,10.206508513492214,0.0,38.72473997874321
109.814433695156,73.83326747729426,0.672345747210743,0.02502510308807966,36,0.08431785689474848,0.09300501797119891,1.7871079444651456,0.7139440579501124,-0.5560796287591814,C,89.09899929848049,53.22745082093123,95.1341867764129,0.0
109.814433695156,73.83326747729426,0.672345747210743,0.02502510308807966,36,0.08431785689474848,0.09300501797119891,1.7871079444651456,0.7139440579501124,-0.5560796287591814,P,11.378126752370129,17.119709763483527,0.0,121.14201701695029
102.36588967134716,70.76654150106604,0.6913097881361356,0.030920736260801412,58,0.018472503619044324,0.0329551079803123,2.2688148450438153,0.5414739887173091,-0.5042295250124871,C,90.36117657007843,57.26673306501846,91.80883693763441,0.0
102.36588967134716,70.76654150106604,0.6913097881361356,0.030920736260801412,58,0.018472503619044324,0.0329551079803123,2.2688148450438153,0.5414739887173091,-0.5042295250124871,P,1.165053239981222,3.344059776974549,0.0,44.928512383093405
95.65334413062335,82.79552798026212,0.8655790211286004,0.01625076069609898,57,0.08984829138488755,0.03261846275540665,1.9619989968033043,0.6314385651859192,-0.5828815390103468,C,72.72901345602216,43.875083705476555,81.04102532860917,0.0
95.65334413062335,82.79552798026212,0.8655790211286004,0.01625076069609898,57,0.08984829138488755,0.03261846275540665,1.9619989968033043,0.6314385651859192,-0.5828815390103468,P,8.314627456499194,9.195567132706472,0.0,64.07746980881234
