# Stock price : (90, 110) 
# Strike price : (0.4, 1.6) 
# Maturity : (1, 60)
# Interest rate : (0.01, 0.035)
# Theta : (-0.35, -0.05)
# Sigma : (0.05, 0.45) 
# Nu : (0.55, 0.95) 
# Seed values : 44 
# Seed paths : 75 
# Forward pricing : True 
stock_price,strike_price,strike_price_percent,interest_rate,theta,sigma,nu,maturity,call/put,opt_standard,opt_asianmean,opt_lookbackmin,opt_lookbackmax
95.82159559259281,77.26556450848351,0.4000276601493454,0.03338008944714697,-0.3481509701058749,0.19901598551212257,0.928042860061579,21,C,70.96617104829522,42.15873474940629,77.87750521090454,0.0
95.82159559259281,77.26556450848351,0.4000276601493454,0.03338008944714697,-0.3481509701058749,0.19901598551212257,0.928042860061579,21,P,14.170954376113627,15.522831054189782,0.0,96.15345527342829
92.82679488766787,95.47203310385268,0.9225518718473853,0.02717742409823226,-0.2814052706301912,0.2714603782172703,0.6008899953739751,4,C,26.46658793497312,15.877071630628125,38.05140058892416,0.0
92.82679488766787,95.47203310385268,0.9225518718473853,0.02717742409823226,-0.2814052706301912,0.2714603782172703,0.6008899953739751,4,P,18.432620110773158,10.627238664746056,0.0,39.313605350179635
90.62094277002164,128.26251655609178,0.5279038427219577,0.027395412762432632,-0.21519818129889004,0.2604680505232815,0.6302637599235716,36,C,64.18212487403959,43.87553893880526,77.46819250762746,0.0
90.62094277002164,128.26251655609178,0.5279038427219577,0.027395412762432632,-0.21519818129889004,0.2604680505232815,0.6302637599235716,36,P,23.4531877409851,12.570511681943344,0.0,96.72999118244894
90.24304167201173,413.21310620903915,1.0017769098458005,0.03303655714960795,-0.23591784873175442,0.14130755182807508,0.6512821168134609,46,C,50.02569524318218,50.259602835046984,82.15589605174945,0.0
90.24304167201173,413.21310620903915,1.0017769098458005,0.03303655714960795,-0.23591784873175442,0.14130755182807508,0.6512821168134609,46,P,48.74614966093349,5.412046814311466,0.0,57.98627847975674
105.63400888107648,91.35312731917166,0.807168729537038,0.017243673401673855,-0.14953875325248453,0.2712802328806229,0.6786323010198583,4,C,33.01546637280257,15.066734292834516,36.88179687957107,0.0
105.63400888107648,91.35312731917166,0.807168729537038,0.017243673401673855,-0.14953875325248453,0.2712802328806229,0.6786323010198583,4,P,12.546770092286074,11.293803310440902,0.0,39.21936131754979
108.14599389592853,468.72639177907087,0.8746523452667654,0.03200931786959072,-0.3243052954387024,0.13027483044402272,0.8126589463978976,50,C,82.01889033812951,70.11328452496198,107.39829153581576,0.0
108.14599389592853,468.72639177907087,0.8746523452667654,0.03200931786959072,-0.3243052954387024,0.13027483044402272,0.8126589463978976,50,P,62.58596435461045,10.648739019300749,0.0,109.96022311800468
102.8141730800488,88.8138092990114,0.5415378663149,0.014150340015514759,-0.21703250452271952,0.11612079164429648,0.7983829444245364,33,C,64.51217288018036,36.467961872965866,74.79231346854097,0.0
102.8141730800488,88.8138092990114,0.5415378663149,0.014150340015514759,-0.21703250452271952,0.11612079164429648,0.7983829444245364,33,P,16.184902835256054,14.907668172856857,0.0,84.86741266903744
92.02506265805192,85.32247651157651,0.47006076703132477,0.03234620287005313,-0.29834357464756905,0.10109862357935949,0.8100403503385833,21,C,60.78786824871546,36.151983662581515,69.44656406750033,0.0
92.02506265805192,85.32247651157651,0.47006076703132477,0.03234620287005313,-0.29834357464756905,0.10109862357935949,0.8100403503385833,21,P,11.56624965881233,10.44985920118107,0.0,62.954243434102224
107.96375055088888,285.63639278830374,1.3414488451863722,0.028298910947189178,-0.07568129647713917,0.26389482412145787,0.6302334842336409,24,C,41.47616917437804,41.3907858594528,80.34746139015812,0.0
107.96375055088888,285.63639278830374,1.3414488451863722,0.028298910947189178,-0.07568129647713917,0.26389482412145787,0.6302334842336409,24,P,80.79567138089142,13.372827724615831,0.0,81.80610543412521
99.73200570250717,334.4931246485359,0.7516995667596529,0.034780191322119666,-0.06138251010906337,0.24127977302213094,0.6959152846124702,43,C,61.84567728908589,54.16522969728043,88.3746044128087,0.0
99.73200570250717,334.4931246485359,0.7516995667596529,0.034780191322119666,-0.06138251010906337,0.24127977302213094,0.6959152846124702,43,P,38.135158664252224,6.458857533148264,0.0,63.83806000096181
97.46998271406856,138.64153387831644,0.5222613427309465,0.02087363349805888,-0.24170360169519134,0.05040565411372686,0.6057200572808467,48,C,61.47839050949953,43.116522429244306,78.41827860356454,0.0
97.46998271406856,138.64153387831644,0.5222613427309465,0.02087363349805888,-0.24170360169519134,0.05040565411372686,0.6057200572808467,48,P,16.11477103897039,7.898946731068632,0.0,62.993882348913225
108.69399747590867,290.18061882176687,0.9888838498875602,0.01742360311001017,-0.18068631463306178,0.2833482104778702,0.5590216302814006,57,C,92.80593617284475,71.67654421945899,113.78610588329687,0.0
108.69399747590867,290.18061882176687,0.9888838498875602,0.01742360311001017,-0.18068631463306178,0.2833482104778702,0.5590216302814006,57,P,78.5779837437121,21.346594520880227,0.0,186.54497093214889
103.61800494253558,160.39183066926404,1.4397394054028618,0.018111631699522422,-0.20877708738635162,0.09198861892071851,0.7749263853423456,4,C,2.3466589316728848,10.999485789325027,27.538573833894056,0.0
103.61800494253558,160.39183066926404,1.4397394054028618,0.018111631699522422,-0.20877708738635162,0.09198861892071851,0.7749263853423456,4,P,47.59354494509021,6.989458538947458,0.0,24.42459563791267
98.92947261458858,221.3998141488384,1.475098379465026,0.018123404213123643,-0.05495904310331001,0.4475910013059861,0.8149410222448799,23,C,85.53095081485088,64.28212766480326,106.95143792763938,0.0
