# Variance Gamma model
# Maturity = 10
# Interest_rate = 0.001 
# Theta = -0.2 
# Nu = 0.75 
# Sigma = 0.25 
# Start_price = 100 
# Strike_price = 100 
# Option = Plainvanilla 
# Number of iterations = 20
time_step,paths,time,option_value,variance
400,1000,0.4841540999999996,38.37693009135089,15366.276932083494
500,1000,0.6460239000000012,37.350370021690225,11306.828174435623
400,1000,0.5031860000000012,34.69534786061207,9549.416363500073
600,1000,0.813504,38.28601157411838,14808.826475666083
400,1000,0.4990035000000006,34.428959620840565,10201.699889991898
500,1000,0.6394824999999997,33.440842712451,10055.972627766847
600,1000,0.7827736999999999,32.98606909394287,9368.148878156522
400,1000,0.48820909999999884,34.01905657785962,10355.676523787393
500,1000,0.6244826000000003,34.81092706272673,10306.97785022477
600,1000,0.7694473000000013,36.28052417990463,10943.574133981077
500,1000,0.6435616,34.83594981368365,10836.254079154725
700,1000,0.9455983999999997,34.63900046435094,10194.774913232442
600,1000,0.7732314000000002,34.889068579711946,10094.062175188892
500,1000,0.6289388999999996,29.285159807753775,7101.204289442823
