# Maturity = 10 
# Interest_rate = 0.001 
# Volatility = 0.1 
# Start_price = 100 
# Strike_price = 100 
# Option = Plainvanilla 
time_step,paths,time,accuracy_absolute,accuracy_normal,exact_value
300,1000,0.12520219999999993,0.0791264614412128,0.0791264614412128,13.004496665816895
500,1000,0.2099884999999997,0.1115033169323744,-0.1115033169323744,13.004496665816895
400,1000,0.1640912000000001,0.09012076644547548,0.09012076644547548,13.004496665816895
300,1000,0.1229108000000001,0.025330859912138917,-0.025330859912138917,13.004496665816895
500,1000,0.20859169999999994,0.021882849986945514,-0.021882849986945514,13.004496665816895
400,1000,0.17331909999999962,0.011101839539360584,0.011101839539360584,13.004496665816895
300,1000,0.13312330000000028,0.0822559833275895,-0.0822559833275895,13.004496665816895
400,1000,0.17175649999999987,0.01081375904591295,0.01081375904591295,13.004496665816895
500,1000,0.20967879999999983,0.0023452092532751487,-0.0023452092532751487,13.004496665816895
600,1000,0.24518459999999997,0.06197575495571884,-0.06197575495571884,13.004496665816895
400,1000,0.16333079999999978,0.13893916279746668,0.13893916279746668,13.004496665816895
500,1000,0.20294539999999994,0.021545498370853875,0.021545498370853875,13.004496665816895
400,1000,0.1669596000000002,0.0327255240817829,0.0327255240817829,13.004496665816895
600,1000,0.24981960000000036,0.05454719609029094,-0.05454719609029094,13.004496665816895
500,1000,0.20445319999999967,0.00909204077937038,0.00909204077937038,13.004496665816895
400,1000,0.16458139999999988,0.03750234009152232,0.03750234009152232,13.004496665816895
600,1000,0.2488741000000001,0.04578592112560251,-0.04578592112560251,13.004496665816895
500,1000,0.20818460000000005,0.005356845818449526,0.005356845818449526,13.004496665816895
400,1000,0.1651214000000003,0.0811769378865898,-0.0811769378865898,13.004496665816895
400,1000,0.17309019999999986,0.1334744615322192,0.1334744615322192,13.004496665816895
600,1000,0.2527756000000001,0.02135581318057409,-0.02135581318057409,13.004496665816895
500,1000,0.21430039999999995,0.045511860128230004,0.045511860128230004,13.004496665816895
400,1000,0.16671030000000053,0.027038214299448436,-0.027038214299448436,13.004496665816895
500,1000,0.2131577999999994,0.09320215468354663,0.09320215468354663,13.004496665816895
600,1000,0.24943690000000052,0.014902322159725973,-0.014902322159725973,13.004496665816895
400,1000,0.16281259999999964,0.054592625204555344,0.054592625204555344,13.004496665816895
500,1000,0.2081603999999997,0.03161413677978275,0.03161413677978275,13.004496665816895
400,1000,0.1691742000000005,0.00607606920613626,0.00607606920613626,13.004496665816895
600,1000,0.2528403999999993,0.04747701840579121,0.04747701840579121,13.004496665816895
500,1000,0.20546099999999967,0.10352052411611157,0.10352052411611157,13.004496665816895
400,1000,0.16594650000000044,0.03127418753336636,-0.03127418753336636,13.004496665816895
600,1000,0.24748519999999985,0.01388809865572418,0.01388809865572418,13.004496665816895
500,1000,0.20418579999999942,0.03221807498897513,0.03221807498897513,13.004496665816895
700,1000,0.28538460000000043,0.0446200711806357,-0.0446200711806357,13.004496665816895
600,1000,0.2513537000000001,0.01711335639177067,-0.01711335639177067,13.004496665816895
500,1000,0.21221320000000077,0.06129258992585567,0.06129258992585567,13.004496665816895
700,1000,0.3001366000000001,0.03286169175431883,-0.03286169175431883,13.004496665816895
600,1000,0.26506599999999914,0.10308411327183528,0.10308411327183528,13.004496665816895
500,1000,0.2116137999999994,0.10883849194332201,-0.10883849194332201,13.004496665816895
500,1000,0.21056920000000012,0.15838600920295198,0.15838600920295198,13.004496665816895
600,1000,0.25295190000000023,0.09715829654929029,0.09715829654929029,13.004496665816895
700,1000,0.29194220000000026,0.10907086686832813,-0.10907086686832813,13.004496665816895
500,1000,0.20535040000000038,0.022532720910864806,-0.022532720910864806,13.004496665816895
600,1000,0.25018340000000006,0.04147238067424443,-0.04147238067424443,13.004496665816895
700,1000,0.2900862000000002,0.006027856582713439,-0.006027856582713439,13.004496665816895
500,1000,0.20784439999999993,0.0491263399276516,0.0491263399276516,13.004496665816895
600,1000,0.2453581000000007,0.09493715123312439,0.09493715123312439,13.004496665816895
500,1000,0.21763829999999995,0.0007057328769132186,0.0007057328769132186,13.004496665816895
700,1000,0.2941649000000002,0.05122680639512355,-0.05122680639512355,13.004496665816895
600,1000,0.24581850000000038,0.016964677723954304,0.016964677723954304,13.004496665816895
500,1000,0.2068443000000002,0.03527318428356086,-0.03527318428356086,13.004496665816895
700,1000,0.2867047000000005,0.03795288434940411,-0.03795288434940411,13.004496665816895
600,1000,0.2490408999999998,0.010051584571565143,0.010051584571565143,13.004496665816895
800,1000,0.33007589999999976,0.04543893153325666,-0.04543893153325666,13.004496665816895
700,1000,0.29135700000000053,0.009736527836959202,-0.009736527836959202,13.004496665816895
600,1000,0.24734560000000005,0.10792941268366699,-0.10792941268366699,13.004496665816895
800,1000,0.34199179999999973,0.0714711888158082,-0.0714711888158082,13.004496665816895
700,1000,0.29886759999999946,0.06024283314680629,0.06024283314680629,13.004496665816895
600,1000,0.2602804000000001,0.14427568396731535,0.14427568396731535,13.004496665816895
600,1000,0.253374,0.008994789807908328,-0.008994789807908328,13.004496665816895
700,1000,0.2951585999999997,0.03612756526722364,0.03612756526722364,13.004496665816895
800,1000,0.3330630999999995,0.05386920262243679,-0.05386920262243679,13.004496665816895
600,1000,0.24712340000000044,0.08600514441444984,0.08600514441444984,13.004496665816895
700,1000,0.29313949999999966,0.10101329282988893,0.10101329282988893,13.004496665816895
800,1000,0.3323368999999996,0.02670963559015971,-0.02670963559015971,13.004496665816895
600,1000,0.24391699999999972,0.023509938986946595,-0.023509938986946595,13.004496665816895
700,1000,0.2874218000000006,0.014551908594737597,-0.014551908594737597,13.004496665816895
800,1000,0.3400357999999999,0.018881822854880582,-0.018881822854880582,13.004496665816895
600,1000,0.25010269999999934,0.059804575476082804,-0.059804575476082804,13.004496665816895
700,1000,0.2831817999999995,0.06651801080841573,0.06651801080841573,13.004496665816895
800,1000,0.32928210000000036,0.02541062319202254,-0.02541062319202254,13.004496665816895
900,1000,0.3678626000000005,0.06571914233898281,-0.06571914233898281,13.004496665816895
700,1000,0.2867027999999987,0.006531882984370796,0.006531882984370796,13.004496665816895
800,1000,0.3343778000000004,0.004651093431041047,0.004651093431041047,13.004496665816895
700,1000,0.2966324999999994,0.039058347845345606,0.039058347845345606,13.004496665816895
900,1000,0.37843999999999944,0.035315115183788374,-0.035315115183788374,13.004496665816895
800,1000,0.3324979999999993,0.00867546243587459,0.00867546243587459,13.004496665816895
700,1000,0.29304869999999994,0.11130962141905645,-0.11130962141905645,13.004496665816895
900,1000,0.37431250000000027,0.03007698281149978,-0.03007698281149978,13.004496665816895
700,1000,0.29217419999999983,0.15658924759109177,0.15658924759109177,13.004496665816895
800,1000,0.33140779999999914,0.10350385997647177,0.10350385997647177,13.004496665816895
900,1000,0.3677305000000004,0.026218273874992492,-0.026218273874992492,13.004496665816895
700,1000,0.28774819999999934,0.05539725149898815,-0.05539725149898815,13.004496665816895
800,1000,0.3361295999999996,0.03284309929033152,0.03284309929033152,13.004496665816895
900,1000,0.3726371999999998,0.007233906599075073,0.007233906599075073,13.004496665816895
700,1000,0.29211459999999967,0.05431277703842281,0.05431277703842281,13.004496665816895
800,1000,0.3279186000000003,0.04686620190897653,-0.04686620190897653,13.004496665816895
700,1000,0.3035174000000005,0.010140084946119992,0.010140084946119992,13.004496665816895
900,1000,0.39390329999999985,0.0005265103664433112,0.0005265103664433112,13.004496665816895
800,1000,0.32940840000000016,0.08000435693734508,0.08000435693734508,13.004496665816895
700,1000,0.28484279999999984,0.05919946566918322,-0.05919946566918322,13.004496665816895
900,1000,0.3768740000000008,0.0025372131747656472,0.0025372131747656472,13.004496665816895
800,1000,0.33129910000000073,0.031834985974702704,0.031834985974702704,13.004496665816895
1000,1000,0.4099000000000004,0.09890299579948951,-0.09890299579948951,13.004496665816895
800,1000,0.3368152999999996,0.02005802672845853,0.02005802672845853,13.004496665816895
900,1000,0.384230800000001,0.035420737623722984,0.035420737623722984,13.004496665816895
800,1000,0.3379948000000006,0.07239713485967779,-0.07239713485967779,13.004496665816895
1000,1000,0.42031579999999913,0.018813700380093085,0.018813700380093085,13.004496665816895
900,1000,0.3799292000000012,0.020024899248009397,0.020024899248009397,13.004496665816895
800,1000,0.3424928000000005,0.09051541249656622,0.09051541249656622,13.004496665816895
1000,1000,0.433126699999999,0.04111227553136098,-0.04111227553136098,13.004496665816895
900,1000,0.38208919999999935,0.0800640317502284,0.0800640317502284,13.004496665816895
800,1000,0.32426029999999884,0.002968332191320221,0.002968332191320221,13.004496665816895
900,1000,0.3740641,0.0005706349536001237,-0.0005706349536001237,13.004496665816895
1000,1000,0.42165370000000024,0.03222145794315191,-0.03222145794315191,13.004496665816895
800,1000,0.32392090000000096,0.12892088803119137,0.12892088803119137,13.004496665816895
900,1000,0.37334000000000067,0.06933308496464355,0.06933308496464355,13.004496665816895
1000,1000,0.41969229999999946,0.0010826519431705653,-0.0010826519431705653,13.004496665816895
800,1000,0.3318273000000005,0.011675080548853887,-0.011675080548853887,13.004496665816895
900,1000,0.3764548999999988,0.016108938461644993,0.016108938461644993,13.004496665816895
800,1000,0.3362268000000004,0.03992423472887493,-0.03992423472887493,13.004496665816895
1000,1000,0.42122550000000025,0.024505444999541846,0.024505444999541846,13.004496665816895
900,1000,0.3616374000000011,0.024914612372170967,-0.024914612372170967,13.004496665816895
1000,1000,0.40430350000000104,0.028318995988307352,0.028318995988307352,13.004496665816895
900,1000,0.36096670000000053,0.12327915143577278,-0.12327915143577278,13.004496665816895
1000,1000,0.40365319999999905,0.020043309181291873,-0.020043309181291873,13.004496665816895
900,1000,0.3606131999999995,0.07302925080149153,0.07302925080149153,13.004496665816895
1000,1000,0.40930280000000074,0.048027140788362836,0.048027140788362836,13.004496665816895
900,1000,0.3634101999999988,0.02873185607507744,0.02873185607507744,13.004496665816895
1000,1000,0.40887599999999935,0.05913935837527653,0.05913935837527653,13.004496665816895
900,1000,0.3645234000000013,0.0886546784407312,0.0886546784407312,13.004496665816895
1000,1000,0.4120197000000001,0.01466039109746247,0.01466039109746247,13.004496665816895
900,1000,0.37404100000000007,0.046835537144677884,-0.046835537144677884,13.004496665816895
900,1000,0.3727304,0.020839437668205736,0.020839437668205736,13.004496665816895
1000,1000,0.41189379999999964,0.05561189571455905,0.05561189571455905,13.004496665816895
1000,1000,0.3955079999999995,0.028625094097754,-0.028625094097754,13.004496665816895
1000,1000,0.3965049000000018,0.006221828790789231,0.006221828790789231,13.004496665816895
1000,1000,0.39500639999999976,0.08786384105547983,-0.08786384105547983,13.004496665816895
1000,1000,0.3955218000000009,0.04978925282383953,0.04978925282383953,13.004496665816895
1000,1000,0.3947889999999994,0.015398665178763817,0.015398665178763817,13.004496665816895
1000,1000,0.3949669,0.062372214300192665,0.062372214300192665,13.004496665816895
1000,1000,0.39564189999999755,0.010884593914694611,-0.010884593914694611,13.004496665816895
1000,1000,0.3956651000000022,0.007308991001930528,-0.007308991001930528,13.004496665816895
100,2000,0.07947389999999999,0.025089683790486362,-0.025089683790486362,13.004496665816895
200,2000,0.1616490999999982,0.016781059396573966,-0.016781059396573966,13.004496665816895
100,2000,0.0855478000000005,0.019761027404898983,0.019761027404898983,13.004496665816895
300,2000,0.24355660000000157,0.03876339934887858,-0.03876339934887858,13.004496665816895
100,2000,0.08472910000000056,0.04781519551668169,-0.04781519551668169,13.004496665816895
200,2000,0.16421749999999946,0.034448500883972666,-0.034448500883972666,13.004496665816895
100,2000,0.08498870000000025,0.02308748565541271,0.02308748565541271,13.004496665816895
100,2000,0.08432610000000196,0.023363966453346874,0.023363966453346874,13.004496665816895
200,2000,0.16827729999999974,0.07746051153899533,-0.07746051153899533,13.004496665816895
300,2000,0.2512244999999993,0.022360086541726172,-0.022360086541726172,13.004496665816895
100,2000,0.08541460000000001,0.02607856977855491,0.02607856977855491,13.004496665816895
100,2000,0.08208540000000042,0.002299158014423795,-0.002299158014423795,13.004496665816895
200,2000,0.16594110000000128,0.026084828489530407,0.026084828489530407,13.004496665816895
100,2000,0.08690670000000011,0.02259155947878845,-0.02259155947878845,13.004496665816895
300,2000,0.24981100000000112,0.052050288195312634,-0.052050288195312634,13.004496665816895
100,2000,0.084348600000002,0.05991645155844828,0.05991645155844828,13.004496665816895
200,2000,0.16769530000000188,0.004803768031958499,-0.004803768031958499,13.004496665816895
100,2000,0.08245840000000015,0.01184758017174682,0.01184758017174682,13.004496665816895
100,2000,0.08482850000000042,0.0012553777727005106,0.0012553777727005106,13.004496665816895
200,2000,0.16989310000000302,0.020566874938553362,0.020566874938553362,13.004496665816895
300,2000,0.2551481000000031,0.007830855876556677,-0.007830855876556677,13.004496665816895
100,2000,0.08473800000000153,0.1284302276044059,0.1284302276044059,13.004496665816895
100,2000,0.08290610000000243,0.008209615022487113,-0.008209615022487113,13.004496665816895
200,2000,0.16642330000000172,0.02556884009615776,0.02556884009615776,13.004496665816895
100,2000,0.086481899999999,0.004420515633462792,-0.004420515633462792,13.004496665816895
300,2000,0.2486329000000005,0.02457520031213536,0.02457520031213536,13.004496665816895
100,2000,0.08346289999999712,0.08937477169735784,-0.08937477169735784,13.004496665816895
200,2000,0.1648157000000019,0.006523622615745385,0.006523622615745385,13.004496665816895
100,2000,0.08337940000000188,0.06102972294439438,0.06102972294439438,13.004496665816895
100,2000,0.08602269999999734,0.018446800237558448,-0.018446800237558448,13.004496665816895
200,2000,0.17012610000000095,0.0962904483244095,0.0962904483244095,13.004496665816895
300,2000,0.2570610000000002,0.02668531336929354,0.02668531336929354,13.004496665816895
100,2000,0.08507179999999792,0.08972861974132292,0.08972861974132292,13.004496665816895
100,2000,0.08269990000000149,0.014560390193880475,-0.014560390193880475,13.004496665816895
200,2000,0.1659183999999989,0.010714855056237878,0.010714855056237878,13.004496665816895
100,2000,0.08531050000000207,0.06941369215080953,-0.06941369215080953,13.004496665816895
300,2000,0.24950370000000177,0.012633049165726693,0.012633049165726693,13.004496665816895
200,2000,0.16248410000000035,0.020381395114767376,0.020381395114767376,13.004496665816895
200,2000,0.1724856999999993,0.1543499046684545,0.1543499046684545,13.004496665816895
300,2000,0.2575554000000011,0.004775884653174077,-0.004775884653174077,13.004496665816895
400,2000,0.3290898999999996,0.051743038864170796,-0.051743038864170796,13.004496665816895
200,2000,0.16271330000000006,0.008567367449973372,0.008567367449973372,13.004496665816895
300,2000,0.2504261999999997,0.05721379729625983,0.05721379729625983,13.004496665816895
200,2000,0.16670669999999888,0.05193505019378096,0.05193505019378096,13.004496665816895
400,2000,0.3297890999999993,0.030828829881141634,-0.030828829881141634,13.004496665816895
200,2000,0.16615119999999806,0.0696907786551376,-0.0696907786551376,13.004496665816895
300,2000,0.250998899999999,0.07316894470335455,0.07316894470335455,13.004496665816895
200,2000,0.16737179999999796,0.08995236214987685,0.08995236214987685,13.004496665816895
400,2000,0.32967559999999807,0.05049100665386201,-0.05049100665386201,13.004496665816895
300,2000,0.2485740000000014,0.06327074530598166,-0.06327074530598166,13.004496665816895
200,2000,0.16710099999999883,0.007572318433084366,-0.007572318433084366,13.004496665816895
200,2000,0.17203570000000212,0.03352849892662459,0.03352849892662459,13.004496665816895
300,2000,0.25725339999999974,0.08834467795315512,0.08834467795315512,13.004496665816895
400,2000,0.3488527999999995,0.012365393649179171,-0.012365393649179171,13.004496665816895
200,2000,0.16263059999999996,0.009457477506306817,-0.009457477506306817,13.004496665816895
300,2000,0.2505550999999997,0.019713191457828672,0.019713191457828672,13.004496665816895
200,2000,0.167261400000001,0.033563973280041404,-0.033563973280041404,13.004496665816895
400,2000,0.3310017000000016,0.017862296947712096,-0.017862296947712096,13.004496665816895
300,2000,0.24651770000000184,0.001978263748215234,0.001978263748215234,13.004496665816895
400,2000,0.3399761000000012,0.05023244606568829,-0.05023244606568829,13.004496665816895
500,2000,0.41533589999999876,0.05471219290993759,-0.05471219290993759,13.004496665816895
300,2000,0.2561800000000005,0.09300071216878333,-0.09300071216878333,13.004496665816895
300,2000,0.25612509999999844,0.13459835357639072,0.13459835357639072,13.004496665816895
400,2000,0.3343203000000017,0.026016482214202854,0.026016482214202854,13.004496665816895
500,2000,0.41274370000000005,0.005573372939291404,-0.005573372939291404,13.004496665816895
300,2000,0.24947940000000202,0.028660233457117556,-0.028660233457117556,13.004496665816895
400,2000,0.3305054000000034,0.008881823013386546,0.008881823013386546,13.004496665816895
300,2000,0.2526401999999983,0.06985062289561923,0.06985062289561923,13.004496665816895
500,2000,0.4150627,0.05404930494547594,-0.05404930494547594,13.004496665816895
400,2000,0.32858129999999974,0.06032819795808613,0.06032819795808613,13.004496665816895
300,2000,0.24602979999999874,0.011945949714412847,-0.011945949714412847,13.004496665816895
500,2000,0.41919359999999983,0.006975452282101373,-0.006975452282101373,13.004496665816895
300,2000,0.2555081000000001,0.016619972964619478,-0.016619972964619478,13.004496665816895
400,2000,0.3376216999999997,0.026528335826892707,0.026528335826892707,13.004496665816895
400,2000,0.3343008000000012,0.018857503313616568,-0.018857503313616568,13.004496665816895
500,2000,0.4238950999999993,0.0038457211280165196,-0.0038457211280165196,13.004496665816895
600,2000,0.4964568999999983,0.05026301018971237,-0.05026301018971237,13.004496665816895
400,2000,0.3263089000000008,0.05858666480139745,0.05858666480139745,13.004496665816895
500,2000,0.41006619999999927,0.011705824586255105,-0.011705824586255105,13.004496665816895
400,2000,0.3305414000000013,0.01245527740683796,0.01245527740683796,13.004496665816895
600,2000,0.4940175999999994,0.018894554711998943,0.018894554711998943,13.004496665816895
500,2000,0.4070725000000017,0.026432740813577903,0.026432740813577903,13.004496665816895
400,2000,0.33180850000000106,0.007607900543606008,-0.007607900543606008,13.004496665816895
600,2000,0.49036900000000117,0.021289305799636428,-0.021289305799636428,13.004496665816895
500,2000,0.413220299999999,0.015328888845490773,0.015328888845490773,13.004496665816895
400,2000,0.33278620000000103,0.048601803438614304,-0.048601803438614304,13.004496665816895
600,2000,0.5041606999999999,0.02885946077748305,-0.02885946077748305,13.004496665816895
400,2000,0.34380960000000016,0.06795956935723618,0.06795956935723618,13.004496665816895
500,2000,0.4212138999999979,0.008441134339460036,0.008441134339460036,13.004496665816895
400,2000,0.3398604999999968,0.0025424519060168642,-0.0025424519060168642,13.004496665816895
500,2000,0.4230866000000013,0.04706908314190882,0.04706908314190882,13.004496665816895
600,2000,0.5005054000000015,0.00830954105519516,0.00830954105519516,13.004496665816895
400,2000,0.3302258000000009,0.06470214685841758,0.06470214685841758,13.004496665816895
500,2000,0.4231157000000003,0.00505401658144036,0.00505401658144036,13.004496665816895
600,2000,0.499650299999999,0.010201621181608554,-0.010201621181608554,13.004496665816895
400,2000,0.3328011999999987,0.016289364455264806,0.016289364455264806,13.004496665816895
500,2000,0.4184521000000032,0.04078276585241446,0.04078276585241446,13.004496665816895
400,2000,0.3364210000000014,0.0024268725554224377,-0.0024268725554224377,13.004496665816895
600,2000,0.4911580999999998,0.028127085225040073,0.028127085225040073,13.004496665816895
500,2000,0.41416570000000164,0.013417961544750986,-0.013417961544750986,13.004496665816895
700,2000,0.5664873999999998,0.041872312163530906,-0.041872312163530906,13.004496665816895
600,2000,0.4920157999999972,0.01104604755799419,0.01104604755799419,13.004496665816895
500,2000,0.4036109000000003,0.015854872444325867,0.015854872444325867,13.004496665816895
600,2000,0.5122718999999982,0.021317955474833696,0.021317955474833696,13.004496665816895
700,2000,0.6006560999999984,0.01229290110729528,0.01229290110729528,13.004496665816895
500,2000,0.4378875000000022,0.06473017342030452,-0.06473017342030452,13.004496665816895
600,2000,0.4963073999999992,0.033497192027030574,0.033497192027030574,13.004496665816895
500,2000,0.4998105000000024,0.052295761859925884,0.052295761859925884,13.004496665816895
700,2000,0.6624814999999984,0.04221025724829773,-0.04221025724829773,13.004496665816895
600,2000,0.5010112999999983,0.0015457439471755748,-0.0015457439471755748,13.004496665816895
500,2000,0.41643159999999924,0.009722556148084588,0.009722556148084588,13.004496665816895
700,2000,0.5676324999999984,0.01057118791544769,0.01057118791544769,13.004496665816895
500,2000,0.4125350999999995,0.07715348399430325,0.07715348399430325,13.004496665816895
600,2000,0.4935927999999983,0.02227474492093103,0.02227474492093103,13.004496665816895
500,2000,0.42423379999999966,0.024770889929580563,0.024770889929580563,13.004496665816895
700,2000,0.583710700000001,0.0256722815555612,0.0256722815555612,13.004496665816895
600,2000,0.4987700000000004,0.015241616054331827,0.015241616054331827,13.004496665816895
500,2000,0.41060429999999926,0.010660280013361096,-0.010660280013361096,13.004496665816895
700,2000,0.5816472000000026,0.020129357885412216,-0.020129357885412216,13.004496665816895
600,2000,0.4927086999999979,0.008802007164636975,-0.008802007164636975,13.004496665816895
800,2000,0.6609161000000014,0.030719523075814215,-0.030719523075814215,13.004496665816895
600,2000,0.5193159000000023,0.1076666143172257,-0.1076666143172257,13.004496665816895
700,2000,0.594332399999999,0.028849236016285758,0.028849236016285758,13.004496665816895
600,2000,0.5119228000000007,0.059411672380696987,0.059411672380696987,13.004496665816895
800,2000,0.6852155999999994,0.004264173633648163,0.004264173633648163,13.004496665816895
700,2000,0.5927098999999991,0.07859577509090943,0.07859577509090943,13.004496665816895
600,2000,0.49356279999999586,0.029091337080249642,0.029091337080249642,13.004496665816895
700,2000,0.590577500000002,0.005308996103761922,0.005308996103761922,13.004496665816895
800,2000,0.6612694000000019,0.016899484940307328,-0.016899484940307328,13.004496665816895
600,2000,0.48337929999999574,0.09665061466571616,0.09665061466571616,13.004496665816895
700,2000,0.5708786000000003,0.06992816364872437,0.06992816364872437,13.004496665816895
800,2000,0.673055600000005,0.0032896176564776868,-0.0032896176564776868,13.004496665816895
600,2000,0.49117509999999953,0.03054839429687623,-0.03054839429687623,13.004496665816895
700,2000,0.5756499000000019,0.0005159788413714639,0.0005159788413714639,13.004496665816895
600,2000,0.49897920000000084,0.03652241536763937,-0.03652241536763937,13.004496665816895
800,2000,0.6622780000000006,0.014187447133705984,0.014187447133705984,13.004496665816895
700,2000,0.5612551000000039,0.009466344863226544,-0.009466344863226544,13.004496665816895
900,2000,0.7268614999999983,0.014673761579159167,-0.014673761579159167,13.004496665816895
800,2000,0.6698937000000029,0.018508307996401928,-0.018508307996401928,13.004496665816895
700,2000,0.5637826000000032,0.02449257039312901,0.02449257039312901,13.004496665816895
