# Heston model
# Maturity = 10
# Interest_rate = 0.001 
# Start_vol = 0.05 
# long variance = 0.05 
# Rate mean reversion = 1.5 
# Volatility of vol = 0.6 
# Correlation = -0.5 
# Start_price = 100 
# Strike_price = 100 
# Option = Plainvanilla 
# Number of iterations = 20 
time_step,paths,time,option_value,variance
200,3000,30.839092600000072,26.709656917120867,4865.114666552025
300,1000,15.463128500000039,26.827723771077927,4910.22590032097
200,2000,20.672477200000003,26.787704836830024,5058.356081813738
200,4000,41.60926570000004,27.82137666879111,5083.368107834774
400,1000,20.581216599999948,26.655269937268553,4468.2284975295415
200,3000,30.908121499999993,27.465706771596647,4727.320492909897
300,2000,31.10854029999996,27.41641298724341,5542.8180230648895
400,1000,20.57991299999992,23.311954230238733,4007.066984457372
200,4000,41.58480629999997,26.38201256087939,4890.140903218055
200,3000,30.92285460000005,29.061054346288582,5539.320723517141
400,1000,20.633430700000076,24.96695888607721,4704.016516547832
300,2000,31.011129799999935,27.69343354600353,5250.6707150384445
400,1000,20.54570990000002,24.922345273586885,4701.38738328717
200,4000,41.482504500000005,27.9505685969111,5442.420440065699
200,3000,30.83890569999994,27.630929031711197,4981.545946313996
300,2000,31.044233899999995,26.005426261494748,4579.859295685237
400,1000,20.597405600000002,28.27562834025923,5092.349984285889
200,3000,30.857972399999994,26.681132074307797,5126.366348024301
400,1000,20.6232129,26.9455432286187,5096.065845903147
300,2000,31.017653899999914,23.86546579250614,4640.75121590957
200,4000,41.616461699999945,28.14641337426156,5564.2652703895255
400,1000,20.594167000000084,27.681903184662055,5362.229947579178
200,3000,31.042303199999992,27.42908929310491,5391.07346764661
300,2000,30.83932130000005,26.930590595854067,5191.607858607288
400,1000,20.686447899999962,25.86478622612712,4661.415068784263
200,4000,41.48438239999996,27.095001001777053,5313.83271456999
200,3000,30.8639419000001,26.799667493327966,4976.422651360388
400,1000,20.656890199999907,27.954967077294043,5292.748306885753
300,2000,31.036363399999914,27.135056267643165,4972.873856966043
400,1000,20.562872900000002,26.39139051194027,4820.53180380528
200,4000,41.676929599999994,27.107291767417212,5023.686640715043
200,3000,30.953185899999994,27.505926579354224,4943.693036183297
300,2000,30.8867659,27.01636632699238,5061.35828263062
400,1000,20.53229799999997,26.462906701676843,5153.871934492018
200,3000,30.96913859999995,27.541571710930903,5575.930636285855
400,1000,20.597783800000002,25.556844041740163,4213.157385772412
300,2000,30.95318569999995,25.4226115921237,4405.597825789124
200,4000,41.55115409999996,27.21795946757749,4679.417373196925
400,1000,20.610591200000044,25.032402344087693,4698.944011534826
200,3000,30.937412600000016,25.399533165090357,4823.163061993731
300,2000,30.94026550000001,27.091834880315282,5021.94083381267
400,1000,20.61263430000008,27.657085785060875,5208.887527238345
200,4000,41.63535830000001,28.76662604021404,5583.910839943498
200,3000,30.882797600000004,26.21085152103275,4971.682210024678
400,1000,20.63127700000007,26.668107982808344,6038.409186992272
300,2000,31.018502500000068,26.331661271974568,4743.360626281123
400,1000,20.599757000000068,26.280784838086532,4550.434456245892
200,4000,41.59288359999994,27.666665158522875,5021.441795389209
300,2000,31.019244800000024,26.20499497617434,4927.96764376509
400,1000,20.627341699999988,24.898446736345825,4365.972896152625
300,3000,46.315222500000004,27.11948689162903,5139.796578242703
400,1000,20.642562500000054,28.53799594741105,5135.982576321915
300,2000,31.037878399999954,26.69715680150315,5099.364080233906
200,4000,41.51931349999995,26.12657886647182,4941.616629576589
400,1000,20.589527799999928,25.68291284367056,4611.768254943671
300,3000,46.296589100000006,26.770897649459666,4985.139345074022
300,2000,30.981496200000038,25.02467109049671,4325.0032328110465
400,1000,20.687720699999886,26.076020999684687,4940.487304712883
200,4000,41.466320100000075,27.903469195014146,5331.417657859296
300,2000,31.10829119999994,26.65509180556402,5006.946050161691
500,1000,25.92054680000001,25.126679337079953,4293.998584272758
300,3000,46.34479310000006,26.83431131700921,4747.240636986361
200,4000,41.67032840000002,27.111146858090134,5006.691806032914
500,1000,25.9853399000001,25.152451840772724,4235.378836947175
300,2000,30.983920000000126,25.438933413424877,4756.961350098636
500,1000,25.965743400000065,24.51096146039656,4469.0649299981515
300,3000,46.42986350000001,25.433831405876827,4868.462116662689
300,2000,31.095935100000133,28.71467068402275,5116.56508065613
200,4000,41.58629359999986,27.26129887401005,4873.272743370091
500,1000,25.893422800000053,25.404904973376965,4696.419744538102
300,2000,30.986070400000017,28.06267701841474,5128.236527755486
300,3000,46.32421640000007,27.042698482465607,5031.811994031888
500,1000,25.937440700000025,27.263156802266597,5148.360903817157
200,4000,41.63876210000012,28.171162917621263,5587.275562990835
300,2000,31.037747800000034,26.580399235535207,4689.540829037163
500,1000,26.050567900000033,27.03637273584676,4919.352396627883
